,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Time,Category,Sub-Category,Product Name,Segment,Country,City,State,Postal Code,Region
92,CA-2017-121503,1970-01-01 00:24:59.040,1970-01-01 00:24:59.300,Second Class,FH-14275,TEC-MA-10003674,597.132,3,0.4,49.761,0 days 00:00:00.260000,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,Corporate,United States,San Francisco,California,94122,West
93,CA-2017-121503,1970-01-01 00:24:59.040,1970-01-01 00:24:59.300,Second Class,FH-14275,TEC-MA-10003674,597.132,3,0.4,49.761,0 days 00:00:00.260000,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,Corporate,United States,Franklin,Tennessee,37064,South
94,CA-2017-121503,1970-01-01 00:24:59.040,1970-01-01 00:24:59.300,Second Class,FH-14275,TEC-MA-10003674,597.132,3,0.4,49.761,0 days 00:00:00.260000,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,Corporate,United States,Aurora,Illinois,60505,Central
95,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Huntington Beach,California,92646,West
96,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Allentown,Pennsylvania,18103,East
97,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Long Beach,New York,11561,East
98,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,New York City,New York,10009,East
99,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Philadelphia,Pennsylvania,19134,East
100,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,San Francisco,California,94109,West
101,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Jacksonville,Florida,32216,South
102,CA-2016-128818,1970-01-01 00:24:22.580,1970-01-01 00:24:22.920,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5,0.0,1159.9855,0 days 00:00:00.340000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Houston,Texas,77070,Central
103,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,San Francisco,California,94122,West
104,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Seattle,Washington,98115,West
105,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Lawrence,Massachusetts,1841,East
106,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Jacksonville,Florida,32216,South
107,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Arlington,Texas,76017,Central
108,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,New York City,New York,10009,East
109,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Corpus Christi,Texas,78415,Central
110,CA-2015-111514,1970-01-01 00:24:00.980,1970-01-01 00:24:01.150,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919,0 days 00:00:00.170000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,San Francisco,California,94110,West
111,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Naperville,Illinois,60540,Central
112,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Pasadena,Texas,77506,Central
113,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,San Angelo,Texas,76903,Central
114,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Sparks,Nevada,89431,West
115,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Sacramento,California,95823,West
116,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Richmond,Indiana,47374,Central
117,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,New York City,New York,10011,East
118,CA-2016-107202,1970-01-01 00:24:23.790,1970-01-01 00:24:24.390,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,0 days 00:00:00.600000,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,United States,Phoenix,Arizona,85023,West
119,CA-2016-165848,1970-01-01 00:24:25.000,1970-01-01 00:24:25.000,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,0.0,364.4595,0 days 00:00:00,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,United States,New York City,New York,10035,East
120,CA-2016-165848,1970-01-01 00:24:25.000,1970-01-01 00:24:25.000,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,0.0,364.4595,0 days 00:00:00,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,United States,Dallas,Texas,75220,Central
121,CA-2016-165848,1970-01-01 00:24:25.000,1970-01-01 00:24:25.000,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,0.0,364.4595,0 days 00:00:00,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,United States,New York City,New York,10009,East
122,CA-2016-165848,1970-01-01 00:24:25.000,1970-01-01 00:24:25.000,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,0.0,364.4595,0 days 00:00:00,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,United States,Grand Rapids,Michigan,49505,Central
123,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Houston,Texas,77036,Central
124,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Philadelphia,Pennsylvania,19134,East
125,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Florence,South Carolina,29501,South
126,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Springfield,Ohio,45503,East
127,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Henderson,Kentucky,42420,South
128,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,Kent,Ohio,44240,East
129,US-2017-165344,1970-01-01 00:25:10.530,1970-01-01 00:25:10.700,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595,0 days 00:00:00.170000,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,United States,San Diego,California,92024,West
130,CA-2014-145317,1970-01-01 00:23:15.100,1970-01-01 00:23:15.530,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.426,0 days 00:00:00.430000,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,United States,Monroe,North Carolina,28110,South
131,CA-2014-145317,1970-01-01 00:23:15.100,1970-01-01 00:23:15.530,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.426,0 days 00:00:00.430000,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,United States,Lafayette,Indiana,47905,Central
132,CA-2014-145317,1970-01-01 00:23:15.100,1970-01-01 00:23:15.530,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.426,0 days 00:00:00.430000,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,United States,Jacksonville,Florida,32216,South
133,CA-2014-145317,1970-01-01 00:23:15.100,1970-01-01 00:23:15.530,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.426,0 days 00:00:00.430000,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,United States,Los Angeles,California,90049,West
134,CA-2014-145317,1970-01-01 00:23:15.100,1970-01-01 00:23:15.530,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.426,0 days 00:00:00.430000,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,United States,Allentown,Pennsylvania,18103,East
135,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Los Angeles,California,90004,West
136,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Seattle,Washington,98103,West
137,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Los Angeles,California,90049,West
138,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,El Paso,Texas,79907,Central
139,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
140,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,San Diego,California,92105,West
141,CA-2015-121797,1970-01-01 00:23:42.580,1970-01-01 00:23:43.180,Standard Class,CC-12145,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00.600000,Technology,Machines,Bady BDG101FRU Card Printer,Consumer,United States,Houston,Texas,77095,Central
142,CA-2017-134845,1970-01-01 00:24:52.390,1970-01-01 00:24:52.910,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,0 days 00:00:00.520000,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Home Office,United States,Louisville,Colorado,80027,West
143,CA-2017-134845,1970-01-01 00:24:52.390,1970-01-01 00:24:52.910,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,0 days 00:00:00.520000,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Home Office,United States,Detroit,Michigan,48234,Central
144,CA-2017-134845,1970-01-01 00:24:52.390,1970-01-01 00:24:52.910,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,0 days 00:00:00.520000,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Home Office,United States,Tuscaloosa,Alabama,35401,South
145,CA-2017-134845,1970-01-01 00:24:52.390,1970-01-01 00:24:52.910,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,0 days 00:00:00.520000,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Home Office,United States,New York City,New York,10035,East
146,CA-2017-134845,1970-01-01 00:24:52.390,1970-01-01 00:24:52.910,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,0 days 00:00:00.520000,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Home Office,United States,Springfield,Ohio,45503,East
147,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,New York City,New York,10035,East
148,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Columbus,Ohio,43229,East
149,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Seattle,Washington,98105,West
150,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Houston,Texas,77036,Central
151,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Lancaster,Pennsylvania,17602,East
152,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Rochester,New York,14609,East
153,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Richmond,Virginia,23223,South
154,CA-2016-150350,1970-01-01 00:24:31.910,1970-01-01 00:24:32.520,Standard Class,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,0 days 00:00:00.610000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,San Francisco,California,94109,West
155,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Jackson,Mississippi,39212,South
156,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Decatur,Illinois,62521,Central
157,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Newark,Ohio,43055,East
158,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Chesapeake,Virginia,23320,South
159,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Edinburg,Texas,78539,Central
160,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Wheeling,West Virginia,26003,East
161,CA-2015-147830,1970-01-01 00:24:10.140,1970-01-01 00:24:10.400,First Class,NF-18385,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,0 days 00:00:00.260000,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Consumer,United States,Charlotte,North Carolina,28205,South
162,CA-2017-136308,1970-01-01 00:25:10.790,1970-01-01 00:25:10.790,Same Day,MW-18235,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00,Technology,Machines,Bady BDG101FRU Card Printer,Corporate,United States,Virginia Beach,Virginia,23464,South
163,CA-2017-136308,1970-01-01 00:25:10.790,1970-01-01 00:25:10.790,Same Day,MW-18235,TEC-MA-10000488,1919.976,3,0.2,215.9973,0 days 00:00:00,Technology,Machines,Bady BDG101FRU Card Printer,Corporate,United States,San Francisco,California,94122,West
164,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Urbandale,Iowa,50322,Central
165,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Lancaster,California,93534,West
166,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Columbia,South Carolina,29203,South
167,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Cleveland,Ohio,44105,East
168,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Seattle,Washington,98115,West
169,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Los Angeles,California,90004,West
170,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,New York City,New York,10009,East
171,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Tulsa,Oklahoma,74133,Central
172,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Los Angeles,California,90049,West
173,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Gresham,Oregon,97030,West
174,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Reading,Pennsylvania,19601,East
175,CA-2016-134803,1970-01-01 00:24:24.390,1970-01-01 00:24:24.910,Standard Class,CL-12565,TEC-MA-10001972,558.4,2,0.2,41.88,0 days 00:00:00.520000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Long Beach,New York,11561,East
176,CA-2014-166863,1970-01-01 00:23:23.220,1970-01-01 00:23:23.570,Standard Class,SC-20020,TEC-MA-10001972,418.8,2,0.4,-97.72,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Plano,Texas,75023,Central
177,CA-2014-166863,1970-01-01 00:23:23.220,1970-01-01 00:23:23.570,Standard Class,SC-20020,TEC-MA-10001972,418.8,2,0.4,-97.72,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Midland,Michigan,48640,Central
178,CA-2014-166863,1970-01-01 00:23:23.220,1970-01-01 00:23:23.570,Standard Class,SC-20020,TEC-MA-10001972,418.8,2,0.4,-97.72,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Houston,Texas,77095,Central
179,CA-2014-166863,1970-01-01 00:23:23.220,1970-01-01 00:23:23.570,Standard Class,SC-20020,TEC-MA-10001972,418.8,2,0.4,-97.72,0 days 00:00:00.350000,Technology,Machines,Okidata C331dn Printer,Consumer,United States,Philadelphia,Pennsylvania,19140,East
180,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,New York City,New York,10009,East
181,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,Seattle,Washington,98105,West
182,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,Cleveland,Ohio,44105,East
183,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,Lakewood,Ohio,44107,East
184,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,Philadelphia,Pennsylvania,19120,East
185,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,New York City,New York,10011,East
186,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,San Bernardino,California,92404,West
187,CA-2017-168109,1970-01-01 00:24:59.040,1970-01-01 00:24:59.040,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58,0 days 00:00:00,Technology,Machines,Okidata MB491 Multifunction Printer,Home Office,United States,San Francisco,California,94110,West
188,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,Long Beach,California,90805,West
189,US-2015-131359,1970-01-01 00:24:06.160,1970-01-01 00:24:06.420,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954,0 days 00:00:00.260000,Technology,Machines,Lexmark S315 Color Inkjet Printer,Corporate,United States,San Antonio,Texas,78207,Central
